Latitude, Longitude, Altitude, Timestamp
31.7935791015625, 35.24369910575534, 818.59765625, 2019-12-02 09:30:01 +0000
31.793601454039518, 35.244256614913084, 740.0709434509278, 2019-12-02 09:30:05 +0000
31.79357758030866, 35.244329843550496, 823.8906955261231, 2019-12-02 09:30:10 +0000
31.79355636179313, 35.244369939028054, 824.9729263456531, 2019-12-02 09:30:15 +0000
31.793551873622647, 35.24440335498885, 825.2929153698656, 2019-12-02 09:30:20 +0000
31.793487289570827, 35.24442888292011, 825.4569674375537, 2019-12-02 09:30:25 +0000
31.79344325858043, 35.24447488210331, 825.686823107005, 2019-12-02 09:30:30 +0000
31.79338055793872, 35.24452518610851, 825.7301988412306, 2019-12-02 09:30:35 +0000
31.793336785734077, 35.24460194797129, 825.6824256446168, 2019-12-02 09:30:40 +0000
31.793297536979015, 35.24465387490515, 825.6192303133693, 2019-12-02 09:30:45 +0000
31.79325302134623, 35.244710104704964, 825.6192283630565, 2019-12-02 09:30:50 +0000
31.793191362040567, 35.24475981748433, 825.6192283630371, 2019-12-02 09:30:55 +0000
31.79312244962037, 35.244783121988654, 825.6192283630371, 2019-12-02 09:31:00 +0000
31.793057054262835, 35.24482127548556, 825.6192283630371, 2019-12-02 09:31:05 +0000
31.792993357525344, 35.24485489383847, 825.7805494628907, 2019-12-02 09:31:10 +0000
31.79292445422856, 35.24487554217926, 826.1208932996124, 2019-12-02 09:31:15 +0000
31.792859374124493, 35.244877913310766, 826.405508887499, 2019-12-02 09:31:20 +0000
31.792784982815093, 35.24488301466946, 826.7177127907838, 2019-12-02 09:31:25 +0000
31.792722603336863, 35.24487873465087, 827.0634173660699, 2019-12-02 09:31:30 +0000
31.792684872129037, 35.24488502351685, 827.3908129562943, 2019-12-02 09:31:35 +0000
31.79261966989852, 35.244900958614075, 828.0240058634289, 2019-12-02 09:31:40 +0000
31.792561132268634, 35.24493688247488, 828.699085221481, 2019-12-02 09:31:45 +0000
31.79250294806171, 35.24500569288431, 829.549932531967, 2019-12-02 09:31:50 +0000
31.792458060938397, 35.245079711723626, 829.0294821311384, 2019-12-02 09:31:55 +0000
31.792406754435074, 35.2451444089011, 828.4860780148912, 2019-12-02 09:32:00 +0000
31.792362017086912, 35.24522358506616, 827.9766242355132, 2019-12-02 09:32:05 +0000
31.792366475383, 35.24529323470239, 827.701729697616, 2019-12-02 09:32:10 +0000
31.792430249071487, 35.24533760757576, 827.6971092686169, 2019-12-02 09:32:15 +0000
31.79247884093719, 35.24537668240326, 827.6971092224126, 2019-12-02 09:32:20 +0000
31.79249949014579, 35.24540870050173, 827.6971092224121, 2019-12-02 09:32:25 +0000
31.792528930170263, 35.24545705466403, 827.6971092224121, 2019-12-02 09:32:30 +0000
31.79258094208356, 35.24549598881532, 827.598264445159, 2019-12-02 09:32:35 +0000
31.792589227500734, 35.24550216060164, 827.2450936369121, 2019-12-02 09:32:40 +0000
31.792589227500734, 35.24550216060164, 827.2450936369121, 2019-12-02 09:32:40 +0000
31.792589227500724, 35.245502160601625, 827.2451171875, 2019-12-02 09:32:50 +0000
31.79261485119872, 35.24552554327919, 826.6274571483613, 2019-12-02 09:32:55 +0000
31.792619283211746, 35.24554788469436, 825.987483673297, 2019-12-02 09:33:00 +0000
31.792650648864107, 35.24556970241259, 825.5110611593874, 2019-12-02 09:33:05 +0000
31.792663609574948, 35.24557903555458, 825.4553760449553, 2019-12-02 09:33:07 +0000
31.792663609574948, 35.24557903555458, 825.4553760449553, 2019-12-02 09:33:07 +0000
31.79282141138747, 35.24620697695844, 821.370361328125, 2019-12-02 09:33:19 +0000
31.792690126821128, 35.24617038756022, 822.5269295834692, 2019-12-02 09:33:25 +0000
31.792764994473217, 35.24629870014629, 827.9809417761926, 2019-12-02 09:33:30 +0000
31.79282756138396, 35.24639244245015, 827.3206872090531, 2019-12-02 09:33:35 +0000
31.792863294684107, 35.24642789592196, 826.5959453342906, 2019-12-02 09:33:40 +0000
31.7928997512449, 35.24650932085675, 826.0635741397283, 2019-12-02 09:33:45 +0000
31.79292142663489, 35.24660973300938, 825.578033669532, 2019-12-02 09:33:50 +0000
31.792932310604026, 35.246652137115674, 825.395007008097, 2019-12-02 09:33:55 +0000
31.792953243475523, 35.24669939839486, 825.0716061958968, 2019-12-02 09:34:00 +0000
31.792939560949833, 35.246730249314744, 825.0828679692129, 2019-12-02 09:34:05 +0000
31.792943430741623, 35.246748985099075, 825.9489526216291, 2019-12-02 09:34:10 +0000
31.79296047398405, 35.246750225838795, 829.0841314350698, 2019-12-02 09:34:15 +0000
31.79296047398405, 35.246750225838795, 829.0841314350698, 2019-12-02 09:34:15 +0000
31.793169601946587, 35.24720534999335, 824.3642578125, 2019-12-02 09:34:25 +0000
31.793169601946587, 35.24720534999335, 824.3642578125, 2019-12-02 09:34:25 +0000
31.79326716193505, 35.24744098142989, 823.6466064453125, 2019-12-02 09:34:31 +0000
31.79331580922417, 35.24752460916107, 820.1845092773438, 2019-12-02 09:34:37 +0000
31.793090338259915, 35.24688896855757, 822.6120163624008, 2019-12-02 09:34:45 +0000
31.793090967710697, 35.24697983943149, 825.0147550672943, 2019-12-02 09:34:50 +0000
31.793089713212222, 35.24701507168078, 828.6725280432681, 2019-12-02 09:34:55 +0000
31.793120092853503, 35.24707799316512, 832.9124176838852, 2019-12-02 09:35:00 +0000
31.793126389478108, 35.247070864684574, 835.552537793286, 2019-12-02 09:35:05 +0000
31.793137992391475, 35.24710386448438, 836.0301034592827, 2019-12-02 09:35:10 +0000
31.793144537737017, 35.24713133013495, 836.2070395487292, 2019-12-02 09:35:15 +0000
31.793144530460236, 35.247131404778685, 836.26109653129, 2019-12-02 09:35:18 +0000
31.793144530460236, 35.247131404778685, 836.26109653129, 2019-12-02 09:35:18 +0000
31.793402795190037, 35.24772593750987, 817.45751953125, 2019-12-02 09:35:26 +0000
31.793448931308838, 35.24781779566039, 814.9337768554688, 2019-12-02 09:35:32 +0000
31.793437272047615, 35.24780392865714, 814.140869140625, 2019-12-02 09:35:38 +0000
31.793437332782986, 35.24779391006195, 813.5187377929688, 2019-12-02 09:35:44 +0000
31.793419656166595, 35.24777062370586, 813.1024780273438, 2019-12-02 09:35:50 +0000
31.793419656166595, 35.24777062370586, 813.1024780273438, 2019-12-02 09:35:50 +0000
31.793419664873472, 35.24779857757084, 812.7351684570312, 2019-12-02 09:35:56 +0000
31.793414934458152, 35.24781127115494, 812.4558715820312, 2019-12-02 09:36:02 +0000
